openalex_id,doi,title,year,venue,track,source,fetch_ts_utc,source_url,sha256,n_chars
W4414242061,10.1128/aem.01453-25,Viral community succession during cadaver decomposition and its potential for estimating postmortem intervals,2025,Applied and Environmental Microbiology,fulltext,europepmc,2026-07-02T21:09:24Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12542767/fullTextXML,7feb1ef8cf8791209b46260a1cca6230f31daf505c12be6ac07c56ccba0f6bd2,58894
W4414864712,10.1186/s13059-025-03807-z,Potential synthetic associations created by epistasis,2025,Genome biology,fulltext,europepmc,2026-07-02T21:09:25Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12498464/fullTextXML,442590991b850ffacc5235536fb288da7371c1292cb40a8079df892c3cb4ecdc,32311
W4415209476,10.1007/978-3-032-08324-1_9,Improving the Weighting Strategy in KernelSHAP,2025,Communications in computer and information science,abstract_only,openalex,2026-07-02T21:09:25Z,https://openalex.org/W4415209476,82c0d483ebd9a70ae9dbfc36f6f02f4a2c0b9e44d99794264d1830ee5a2645f3,1941
W4417087348,10.1016/j.jclepro.2025.147226,Synergistic effects of spatial urban form on PM2.5 concentration and urban heat islands: A multi-scale explanatory machine learning,2025,Journal of Cleaner Production,abstract_only,openalex,2026-07-02T21:09:25Z,https://openalex.org/W4417087348,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W7153080682,10.1126/sciimmunol.aec3133,Single-cell TCR mapping reveals spatially coordinated T cell states in head and neck cancer,2026,Science Immunology,abstract_only,openalex,2026-07-02T21:09:27Z,https://openalex.org/W7153080682,25e5d56a5554d6c25d68509548188761af2cb04dffe83ad229b782e8a0854e0b,1201
W4387220491,10.1111/geb.13764,Patterns and drivers of prokaryotic communities in thermokarst lake water across Northern Hemisphere,2023,Global Ecology and Biogeography,abstract_only,openalex,2026-07-02T21:09:27Z,https://openalex.org/W4387220491,e3fe38b86fc98fdf95d1270bb9dd3c9a014595bce980c66a4c06fe0643975a4b,2296
W4389550195,10.3390/diagnostics13243630,Machine Learning Models for Prediction of Sex Based on Lumbar Vertebral Morphometry,2023,Diagnostics,abstract_only,openalex,2026-07-02T21:09:43Z,https://openalex.org/W4389550195,1491fd3f2ced478c0d6db184b8a89b1d9d822c9613453dd2ce43b0ddf6f4cdb7,1817
W4399918525,10.1016/j.scitotenv.2024.174126,Patterns of electrical properties change of heavy metal-organic compound contaminated media in soil-groundwater systems: From laboratory experiments to site application,2024,The Science of The Total Environment,abstract_only,openalex,2026-07-02T21:09:43Z,https://openalex.org/W4399918525,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4401941116,10.1016/j.schres.2024.08.013,What impact did the COVID-19 pandemic have on psychosis and the delivery of early intervention psychosis services?,2024,Schizophrenia Research,abstract_only,openalex,2026-07-02T21:09:43Z,https://openalex.org/W4401941116,b9e7a8871db6e0bdca9bdd24517110abb33f978010eb7d19533d0dfa045ebfc6,1810
W4402895076,10.3389/fimag.2024.1418669,Growth independent morphometric machine learning workflow for single-cell antimicrobial susceptibility testing of Klebsiella pneumoniae to meropenem,2024,Frontiers in Imaging,abstract_only,openalex,2026-07-02T21:09:43Z,https://openalex.org/W4402895076,5c11c7399e5f207685ef2afe6f03e2dcc09dd15b98874d112ca97a854ea96cde,2075
W4403825792,10.1007/s10661-024-13213-w,"Impact of COVID-19 restrictions liberalization on air quality: a case study of Chongqing, Southwest China",2024,Environmental Monitoring and Assessment,abstract_only,openalex,2026-07-02T21:09:43Z,https://openalex.org/W4403825792,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4404042307,10.1029/2024ef004648,"Remotely Sensed Variables Predict Grassland Diversity Better at Scales Below 1,000 km as Opposed to Abiotic Variables That Predict It Better at Larger Scales",2024,Earth s Future,abstract_only,openalex,2026-07-02T21:09:44Z,https://openalex.org/W4404042307,0df90e45f185dc0084a74933368246f04f1f6123c2325feceac31bad72d26a8f,1933
W4404990707,10.1145/3737885,Howzat? Appealing to Expert Judgement for Evaluating Human and AI Next-Step Hints for Novice Programmers,2025,ACM Transactions on Computing Education,abstract_only,openalex,2026-07-02T21:09:44Z,https://openalex.org/W4404990707,f2fff57ef1e2aa8691836007215d289303d2738c3c20adfe09894524cd76f75c,2411
W4405679835,10.1007/s10722-024-02295-7,Unveiling genetic diversity in jute mallow (Corchorus spp.): morphological clustering reveals distinctive traits among accessions from Africa and Asia,2024,Genetic Resources and Crop Evolution,abstract_only,openalex,2026-07-02T21:09:44Z,https://openalex.org/W4405679835,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4409737899,10.1371/journal.pone.0320068,"Development of a functioning metric for the ageing population using data from the survey of health, ageing and retirement in Europe (SHARE)",2025,PLoS ONE,fulltext,europepmc,2026-07-02T21:09:44Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12021154/fullTextXML,9efff13c6704f5f694b88200cc833882798aaf18a9c2f0139ae35a10e97ff301,69412
W4410193631,10.1016/j.agrformet.2025.110603,Spring factors controlling interannual CO2 flux variations in a subtropical humid alpine meadow on the southeastern Tibetan Plateau,2025,Agricultural and Forest Meteorology,abstract_only,openalex,2026-07-02T21:09:45Z,https://openalex.org/W4410193631,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4411888897,10.3390/earth6030064,Interpretation of a Machine Learning Model for Short-Term High Streamflow Prediction,2025,Earth,abstract_only,openalex,2026-07-02T21:09:45Z,https://openalex.org/W4411888897,fbd0dcb6f6a534a183142e151f396136f1139845d942552c1f9bd6f7503900bd,1985
W4412062102,10.1111/ejss.70150,Towards a Quantitative Estimate of Anthropogenic Subsoil Compaction in European Croplands Based on National Soil Surveys,2025,European Journal of Soil Science,abstract_only,openalex,2026-07-02T21:09:45Z,https://openalex.org/W4412062102,91a590ace7665527cfcec1f359f6f995e3ee5a13c6a9b6c8cd10955a60bae5a3,2028
W4412487928,10.1111/1475-6773.70005,Machine Learning Risk Stratification for Older Breast Cancer Survivors: Clinical Care Implications,2025,Health Services Research,abstract_only,openalex,2026-07-02T21:09:45Z,https://openalex.org/W4412487928,237b5d754eb9f94f7d9287aa31416eacc2b376b82da4310d370ab31b90e7bad0,1870
W4412834838,10.1029/2025wr040478,A Streamflow Permanence Classification Model for Forested Streams That Explicitly Accounts for Uncertainty and Extrapolation,2025,Water Resources Research,abstract_only,openalex,2026-07-02T21:09:45Z,https://openalex.org/W4412834838,9e24401e253c610e48c53d437c551c5187ebe60240a8cc056edfb4ec0a8b1e52,1671
W4413143260,10.1016/j.agwat.2025.109721,Prediction of the daily spatial variation of stem water potential in cherry orchards using weather and Sentinel-2 data,2025,Agricultural Water Management,abstract_only,openalex,2026-07-02T21:09:45Z,https://openalex.org/W4413143260,39a59914892edfea685c30cdac2fccbb491ae7bddd70880f969e2f7fa17de06a,1709
W4414015751,10.1016/j.scitotenv.2025.180413,Interplay between temperature and redox conditions regulates wetland biogeochemistry and greenhouse gas emissions,2025,The Science of The Total Environment,abstract_only,openalex,2026-07-02T21:09:45Z,https://openalex.org/W4414015751,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4414326190,10.1016/j.catena.2025.109463,Soil resilience to degradation in Poland by 2050 under climate and land use change,2025,CATENA,abstract_only,openalex,2026-07-02T21:09:46Z,https://openalex.org/W4414326190,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4414578090,10.1017/rsm.2025.10046,Clustered flexible calibration plots for binary outcomes using random effects modeling,2025,Research Synthesis Methods,fulltext,europepmc,2026-07-02T21:09:46Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13126218/fullTextXML,6652a89c949402a97dfcb6b58c32bf472f1f758215b318f26e3033f8d5152084,65805
W4414906057,10.1080/10618600.2025.2569602,Spectrally Deconfounded Random Forests,2025,Journal of Computational and Graphical Statistics,abstract_only,openalex,2026-07-02T21:09:46Z,https://openalex.org/W4414906057,cd9bf34f7a76b6877e7fe0673bf101fc8da7ef97a8a6d051b8aeeb24c7aaa10c,1091
W4414947459,10.1007/s10967-025-10422-6,Interpretable machine learning for rapid prediction and calibration of HPGe detector efficiency: a physics-informed approach and online platform,2025,Journal of Radioanalytical and Nuclear Chemistry,abstract_only,openalex,2026-07-02T21:09:46Z,https://openalex.org/W4414947459,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4415067655,10.1080/26941899.2025.2562209,Which Imputation Fits Which Feature Selection Method? A Survey-Based Simulation Study,2025,Data Science in Science,abstract_only,openalex,2026-07-02T21:09:47Z,https://openalex.org/W4415067655,643f126ab213326378734b283fee0cad997610b1f85d8de5ff17b210021000fc,1216
W4415402724,10.3390/rs17203500,"Assessing NDVI, Climate, and Management to Predict Winter Wheat Yields at Field Scale in Kansas, USA",2025,Remote Sensing,abstract_only,openalex,2026-07-02T21:09:47Z,https://openalex.org/W4415402724,2b65384d4974abd7879e72e88b2412c4aefe2e7e21942e659c92437ef69cca7c,1155
W4415601873,10.1016/j.jag.2025.104918,Predicting regional-scale groundwater levels at high spatial resolution using spatial Random Forest models,2025,International Journal of Applied Earth Observation and Geoinformation,abstract_only,openalex,2026-07-02T21:09:47Z,https://openalex.org/W4415601873,ec72f6f61216c0348f72909f86f0dd947469c452a5ca96ac4330fbec666b412c,2579
W4415648248,10.1111/gcb.70576,Site‐Specific Drivers of Land‐Use Change Effects on Organic Carbon in German Agriculture and Forest Soils,2025,Global Change Biology,fulltext,europepmc,2026-07-02T21:09:47Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12559880/fullTextXML,c1e24ad0fb78bf3456f8cd43bf62c07e299786d01db9d5d003e42d95ac8db44f,85375
W4415724536,10.1002/bimj.70089,Interpretable Machine Learning for Survival Analysis,2025,Biometrical Journal,fulltext,europepmc,2026-07-02T21:09:48Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12576049/fullTextXML,4dbaaf2d3d70e888156c115b5a730535ce7a5262334678d2d25d14c9c22680ea,169463
W4415774769,10.1111/ele.70248,Six Decades of Losses and Gains in Alpha Diversity of European Plant Communities,2025,Ecology Letters,fulltext,europepmc,2026-07-02T21:09:49Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12579928/fullTextXML,973bc9efa257587cfc467245b08406a0f72182dc46697b9f2c26e602a86b9111,63139
W4417265364,10.1016/j.jid.2025.11.018,Primary keratinocyte model of actinic keratosis reveals UV-induced DNA damage accumulation and persistent IFN signaling,2025,Journal of Investigative Dermatology,abstract_only,openalex,2026-07-02T21:09:49Z,https://openalex.org/W4417265364,dd7d8399adc0ab257d320dec48e9c14c04764a3e69b6d1110326c40e66613387,1554
W7117125884,10.1016/j.pedsph.2025.12.011,Uncertainty quantification for digital soil mapping: An overview,2025,Pedosphere,abstract_only,openalex,2026-07-02T21:09:49Z,https://openalex.org/W7117125884,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W7117363963,10.1016/j.scitotenv.2025.181291,Explainable data-driven spatial predictions of soil organic carbon at the national level,2025,The Science of The Total Environment,abstract_only,openalex,2026-07-02T21:09:49Z,https://openalex.org/W7117363963,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W7128169661,10.1093/nsr/nwag082,Carry-over effects between spring and autumn phenology differ among the world’s biomes,2026,National Science Review,fulltext,europepmc,2026-07-02T21:09:50Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12993445/fullTextXML,4622d9f4f8d1ca25ae5baf2573d77a4a572e23fa19c1f4aaca91e056e55af5d8,72644
W7140847393,10.1016/j.ssmmh.2026.100619,Causal estimates of multidimensional well-being under hypothetical forgiveness shift scenarios: Longitudinal evidence from a national panel in New Zealand,2026,SSM - Mental Health,abstract_only,openalex,2026-07-02T21:09:50Z,https://openalex.org/W7140847393,d10bc7d064b2caa4540cc928edbf27d24cba107fb9d313685fc261f4ff69a4ce,1673
W7153345606,10.1186/s40793-026-00883-x,Interpretable multi-omics machine learning reveals drought-driven shifts in plant-microbe interactions,2026,Environmental Microbiome,fulltext,europepmc,2026-07-02T21:09:50Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC13101135/fullTextXML,a706790123f77f0d4282469209029a75cec42c6443d2a36373bfc8d885794183,87207
W4399365157,10.3390/biomed4020013,Comprehensive Analysis of the Genetic Variation in the LPA Gene from Short-Read Sequencing,2024,BioMed,abstract_only,openalex,2026-07-02T21:09:51Z,https://openalex.org/W4399365157,33a3a4393b3f0e38f2225f295cc21d0e9c1dcd23ad4e541d1d2dee804626e936,1302
W4400388584,10.1007/s11119-024-10161-w,Downscaling crop production data to fine scale estimates with geostatistics and remote sensing: a case study in mapping cotton fibre quality,2024,Precision Agriculture,abstract_only,openalex,2026-07-02T21:09:51Z,https://openalex.org/W4400388584,06470288a38e78a6def3ef299ec8411af0be62a46445f0870369d422e6f4e5a2,1867
W4401285126,10.1016/j.wocn.2024.101351,Individual variation in the realisation and contrast of Swedish children’s word-initial voiceless fricatives,2024,Journal of Phonetics,abstract_only,openalex,2026-07-02T21:09:51Z,https://openalex.org/W4401285126,0b9a5aa1483310eddbf3a99b6d117857c4c3a34294916183e952d4e655315215,1650
W4404329248,10.1111/wre.12669,Site‐specific weed management on organic grain farms using variable rate seeding and data driven simulation,2024,Weed Research,abstract_only,openalex,2026-07-02T21:09:51Z,https://openalex.org/W4404329248,dd5e1813a0641345af923ff1dfb7f05d9b1860d0884960bc3c7e982a7814f719,1684
W4405130988,10.1016/j.srs.2024.100180,Nonparametric quantification of uncertainty in multistep upscaling approaches: A case study on estimating forest biomass in the Brazilian Amazon,2024,Science of Remote Sensing,abstract_only,openalex,2026-07-02T21:09:51Z,https://openalex.org/W4405130988,9b313f6a3c79309a7a8a2a8e48b569f24e6a08cade6221f5cf12e0f37d246c14,2488
W4408062710,10.1038/s41746-025-01523-3,Prediction of individual treatment allocation between electroconvulsive therapy or ketamine using the Personalized Advantage Index,2025,npj Digital Medicine,fulltext,europepmc,2026-07-02T21:09:52Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC11868618/fullTextXML,66ce9ca5eaf268131f80b7984b7e6df020f0b78e2b5e1da8b4af8e316a55b0fe,82659
W4410183895,10.1007/s00421-025-05800-7,Evaluating machine learning approaches to predict the energy expenditure of cross-national preschool children: a study of preprocessing and feature effects,2025,European Journal of Applied Physiology,abstract_only,openalex,2026-07-02T21:09:52Z,https://openalex.org/W4410183895,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4410883797,10.1016/j.csda.2025.108218,Small area prediction of counts under machine learning-type mixed models,2025,Computational Statistics & Data Analysis,abstract_only,openalex,2026-07-02T21:09:52Z,https://openalex.org/W4410883797,c6361441674c81fe53eb9282e4588c18c2849888974f5b94570dfa2ba8d9f00e,1159
W4411155074,10.3390/su17125274,Comparison of Selected Ensemble Supervised Learning Algorithms Used for Meteorological Normalisation of Particulate Matter (PM10),2025,Sustainability,abstract_only,openalex,2026-07-02T21:09:52Z,https://openalex.org/W4411155074,caba2346be5be88ee01f33e730ab9d3eb679452536caf647ffda7fa7ab116bcc,1562
W4412421090,10.1016/j.jhydrol.2025.133886,Statistical emulation of hyper-resolution mechanistic snow modeling assesses forest management and the importance of tree arrangement,2025,Journal of Hydrology,abstract_only,openalex,2026-07-02T21:09:52Z,https://openalex.org/W4412421090,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W4412939169,10.1094/phyto-05-25-0187-r,Quantifying the Predictability of Lesion Growth and Its Contribution to Quantitative Resistance Using Field Phenomics,2025,Phytopathology,abstract_only,openalex,2026-07-02T21:09:52Z,https://openalex.org/W4412939169,5a643cfc177cf27cd8517ed6bfbfb946284c7c7f79f67ea564fa171ce5d5ed43,1610
W4413116657,10.1016/j.envres.2025.122519,The mortality burden attributable to PM2.5 and NO2 from all sources and traffic-related air pollution in Australia,2025,Environmental Research,abstract_only,openalex,2026-07-02T21:09:53Z,https://openalex.org/W4413116657,0063cb8c4872e053ef91dd9d945cd0534d0521d3162b6378b0cb61cfe1758fa5,2134
W4413274307,10.1088/1748-9326/adfc7f,Satellite observations reveal stable forest limits and shrub expansion across the Canadian forest-tundra ecotone,2025,Environmental Research Letters,abstract_only,openalex,2026-07-02T21:09:53Z,https://openalex.org/W4413274307,7b50d5e1676a4ed5b2d1b3c2139049acfaa88448e9d992252f44abe3230abdfb,1609
W4413398856,10.1038/s41391-025-01011-5,Development and validation of a natural language processing system to assess quality of physician communication in prostate cancer consultations,2025,Prostate Cancer and Prostatic Diseases,fulltext,europepmc,2026-07-02T21:09:53Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12707102/fullTextXML,a57edba877099f19bff83d65475f62207a767431909233e7039b10d9a71001f3,40608
W4414341845,10.3390/agriculture15181976,Long-Term Global Trends in Vineyard Coverage and Fresh Grape Production,2025,Agriculture,abstract_only,openalex,2026-07-02T21:09:53Z,https://openalex.org/W4414341845,c9dd7cae79a32e48114566411d78681355da377aef165ca2fb34ad14e2109419,1652
W4414391310,10.1002/env.70041,The Impact of Climatic Factors on Respiratory Pharmaceutical Demand: A Comparison of Forecasting Models for Greece,2025,Environmetrics,abstract_only,openalex,2026-07-02T21:09:54Z,https://openalex.org/W4414391310,8ce4c0d9377118c386833a4add183178a63ef5155334443b464b2a3fb1bc9742,1519
W4414578748,10.3390/genes16091108,Predicting Gene Expression Responses to Cold in Arabidopsis thaliana Using Natural Variation in DNA Sequence,2025,Genes,fulltext,europepmc,2026-07-02T21:09:54Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12469744/fullTextXML,370e9734fb1e4520d3db2b8a7a7aed4b750aaa8d9519ff26b6ed989da3ddbb21,95028
W4415104044,10.1016/j.jenvman.2025.127603,Is climate-smart forestry affected by thinning intensity and tree species composition? A case study in long-term experimental plots of central Europe,2025,Journal of Environmental Management,abstract_only,openalex,2026-07-02T21:09:54Z,https://openalex.org/W4415104044,d3eaa9244fdef3cf35480ba8ca5deb0520344965e625b6d9d01ff4204647f9dd,2314
W4415491082,10.1002/ecs2.70443,Assessing the effects of disturbance severity and spatial patterning on forest canopy structure and complexity outcomes,2025,Ecosphere,abstract_only,openalex,2026-07-02T21:09:54Z,https://openalex.org/W4415491082,d7e77869cd1a98b7d59251bb74a625cf4cd6964bf8eb8de0578d803cdce7fa2e,1919
W4415619935,10.1007/s44416-025-00026-4,Predictive modeling on compressive strength of fly ash-based geopolymer concrete using machine learning approaches,2025,Discover Concrete and Cement,abstract_only,openalex,2026-07-02T21:09:54Z,https://openalex.org/W4415619935,9f00ab2048fa0cecedd478c81ee5a32a2802b34926ffe293ad8e1ba08e81dd85,2084
W4415983542,10.1002/rrq.70074,Differences in Reading Screening Accuracy by Percentile Cutoff and English Proficiency: Feature Selection and Group‐Wise Prediction Evaluation,2025,Reading Research Quarterly,abstract_only,openalex,2026-07-02T21:09:55Z,https://openalex.org/W4415983542,3db4a5375970a37744596c973e90bfc8a751464b56f5dfe509c93ef29950e0b8,2126
W4416149105,10.1371/journal.pone.0335793,"Investigating the role of urban vegetation alongside other environmental variables in shaping Aedes albopictus presence and abundance in Montpellier, France",2025,PLoS ONE,fulltext,europepmc,2026-07-02T21:09:55Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12611129/fullTextXML,578f3797aab9ce4ad4992f3b990ccb92445f4668b233ed101b891574978b65ce,134715
W4416298772,10.3390/atmos16111296,Divergent Urban Ozone Responses to Straw Burning in Northern China from Observational Data: Roles of Meteorology and Photochemistry,2025,Atmosphere,abstract_only,openalex,2026-07-02T21:09:55Z,https://openalex.org/W4416298772,c1e77c40d996a428bb547cfcb5d37bef187bc4e6f7e50c7448eae55d7ececa1b,1592
W4416747117,10.1016/j.ecolind.2025.114403,Enhancing Natura 2000 habitat monitoring: A framework for biodiversity conservation assessment,2025,Ecological Indicators,abstract_only,openalex,2026-07-02T21:09:55Z,https://openalex.org/W4416747117,63d07cb7eb6d8180677bf27fcd6f4eb446d21b92988a7b59229c4d89c0fe5a77,2326
W4417088623,10.1016/j.envc.2025.101383,Environmental deregulation by design: Institutional capacities and the perils of Brazil’s new environmental licensing law,2025,Environmental Challenges,abstract_only,openalex,2026-07-02T21:09:56Z,https://openalex.org/W4417088623,81bf197101a8438fcd6ce3de74cf46e22eaacb06745c0e6b79d07c39b09f39b3,2180
W7114773005,10.1007/978-3-032-10004-7_11,An Automated Machine Learning Pipeline for Statistical Matching,2025,"Society, environment and statistics",abstract_only,openalex,2026-07-02T21:09:56Z,https://openalex.org/W7114773005,421dce2d0d338d92ad11b309d9b9859d3cc1cedea44c66e1403c1e09bf2832ec,1235
W7118192809,10.1016/j.rse.2025.115223,Large-scale tree-level mapping of forest structure including species type with remote sensing data and ground measurements,2026,Remote Sensing of Environment,abstract_only,openalex,2026-07-02T21:09:56Z,https://openalex.org/W7118192809,00507ef18ea5b45c2b4956fbd3f2ff2e9b07317973e6f6fcc852391a7bbd7df3,1729
W7118859694,10.1016/j.geoderma.2025.117651,"The importance of zeros in digital soil mapping II: A case study of depth-to-bedrock mapping in New Brunswick, Canada",2026,Geoderma,abstract_only,openalex,2026-07-02T21:09:56Z,https://openalex.org/W7118859694,0632d6f812af864d83793ba3dbff05c3d9deaebf5b5d1f9dfc5f0fa5fdc73352,1590
W7133803742,10.1007/s00122-026-05171-3,Integration of proxy intermediate omics traits into a nonlinear two-step model for accurate phenotypic prediction,2026,Theoretical and Applied Genetics,fulltext,europepmc,2026-07-02T21:09:57Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC12963143/fullTextXML,ef6d81b939efd588b7427c93d1ec9b575f1bf3fc1772b594742b90d4b7158706,162478
W2592228743,10.1016/j.envint.2017.02.011,"Exploration of potential biomarkers and related biological pathways for PCB exposure in maternal and cord serum: A pilot birth cohort study in Chiba, Japan",2017,Environment International,abstract_only,openalex,2026-07-02T21:09:57Z,https://openalex.org/W2592228743,1e663f25bf93acd3b9b665ae371687a5a51596bfcdd88bf187133d61c1bfc858,1297
W2898780495,10.7717/peerj.5854,Ensemble learning for detecting gene-gene interactions in colorectal cancer,2018,PeerJ,fulltext,europepmc,2026-07-02T21:09:58Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC6211269/fullTextXML,daa3c5380bdc88ab8949928c9e179f4704cf6c79c93969a5dc8edd2206c324ba,75997
W2728013417,10.1002/sim.7623,Some methods for heterogeneous treatment effect estimation in high dimensions,2018,Statistics in Medicine,abstract_only,openalex,2026-07-02T21:09:59Z,https://openalex.org/W2728013417,c38b01b2bc868255559b25d24e4537bad265a2b7aca13d995d7c672207d0f5fc,949
W2885623990,10.1080/01431161.2018.1504344,Mapping semi-natural grassland communities using multi-temporal RapidEye remote sensing data,2018,International Journal of Remote Sensing,abstract_only,openalex,2026-07-02T21:09:59Z,https://openalex.org/W2885623990,a3d7eefc0dd075cad78e29ad9ce27347f3c523972af8cc65ed5ff6c33dbcbf0c,1117
W2902318790,10.1109/jiot.2018.2883490,IoT-Enabled Machine Learning for an Algorithmic Spectrum Decision Process,2018,IEEE Internet of Things Journal,abstract_only,openalex,2026-07-02T21:09:59Z,https://openalex.org/W2902318790,6858b03ac329c42471dcfdfb7cbcb747aca6a4b75193caaf9401bc75d9ebffae,553
W2997519693,10.1002/sam.11446,Tree aggregation for random forest class probability estimation,2020,Statistical Analysis and Data Mining The ASA Data Science Journal,abstract_only,openalex,2026-07-02T21:10:00Z,https://openalex.org/W2997519693,93d53e440cc34bfc54ba0472c63558b3217d0ec9855ef8e3fb7781a0f3fcdefa,908
W2952623113,10.1038/s41598-018-37149-7,A blood-based signature of cerebrospinal fluid Aβ1–42 status,2019,Scientific Reports,fulltext,europepmc,2026-07-02T21:10:00Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC6409361/fullTextXML,a652f081f5f7e99e4730ba3ee34cc36aa0ff6e9ef8ba791892ec9f5d22a94495,68089
W3153005725,10.1155/2021/5556057,Artificial Intelligence‐Based Diagnosis of Diabetes Mellitus: Combining Fundus Photography with Traditional Chinese Medicine Diagnostic Methodology,2021,BioMed Research International,fulltext,europepmc,2026-07-02T21:10:01Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC8081616/fullTextXML,fa2de89b6c40abb06a7253e906ad7112bdda88e5430d150047e458d1fa5e0f86,25127
W2906630674,10.1016/j.scitotenv.2018.12.295,Predicting the onset of Betula pendula flowering in Poznań (Poland) using remote sensing thermal data,2018,The Science of The Total Environment,abstract_only,openalex,2026-07-02T21:10:01Z,https://openalex.org/W2906630674,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W2953462824,10.1007/s00726-019-02756-9,Automated feature engineering improves prediction of protein–protein interactions,2019,Amino Acids,abstract_only,openalex,2026-07-02T21:10:01Z,https://openalex.org/W2953462824,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W2979754585,10.1155/2019/6542410,"Assessing the Applicability of Random Forest, Stochastic Gradient Boosted Model, and Extreme Learning Machine Methods to the Quantitative Precipitation Estimation of the Radar Data: A Case Study to Gwangdeoksan Radar, South Korea, in 2018",2019,Advances in Meteorology,abstract_only,openalex,2026-07-02T21:10:02Z,https://openalex.org/W2979754585,08746541631ba512078cf79ca4d2e382e4523b2e8bb5106fc7968349fb413dc6,1023
W2932005953,10.1177/0361198119839339,Application of Machine Learning to Two Large-Sample Household Travel Surveys: A Characterization of Travel Modes,2019,Transportation Research Record Journal of the Transportation Research Board,abstract_only,openalex,2026-07-02T21:10:02Z,https://openalex.org/W2932005953,bca8abbdc4abd7b8320d6053199aa5e60b8ea59e2a2ffb1c669f347be88b55ea,1776
W3031389171,10.1016/j.geodrs.2020.e00299,Soil surveyor knowledge in digital soil mapping and assessment in Australia,2020,Geoderma Regional,abstract_only,openalex,2026-07-02T21:10:02Z,https://openalex.org/W3031389171,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,0
W2946054259,10.3390/app9102048,A Critical Review of Spatial Predictive Modeling Process in Environmental Sciences with Reproducible Examples in R,2019,Applied Sciences,abstract_only,openalex,2026-07-02T21:10:02Z,https://openalex.org/W2946054259,7811f7d5b55ca46295fbd67b13ee21c045042bd66e75da80a8c45c772d7938a6,1393
W2790739050,10.3390/molecules23040736,Facilitating Anti-Cancer Combinatorial Drug Discovery by Targeting Epistatic Disease Genes,2018,Molecules,fulltext,europepmc,2026-07-02T21:10:03Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC6017788/fullTextXML,920b9ee6c2169d13be72556cd50e70355c89c7b533b75caba9fb5cda28fc05c5,45514
W3048313323,10.1093/gigascience/giaa077,VariantSpark: Cloud-based machine learning for association study of complex phenotype and large-scale genomic data,2020,GigaScience,fulltext,europepmc,2026-07-02T21:10:03Z,https://www.ebi.ac.uk/europepmc/webservices/rest/PMC7407261/fullTextXML,56f0551f886b9269c632c423f3d49b93f611430949c5753614a2b08d84cc0fde,57966
W3002914855,10.1002/sim.8792,Confounder selection strategies targeting stable treatment effect estimators,2020,Statistics in Medicine,abstract_only,openalex,2026-07-02T21:10:03Z,https://openalex.org/W3002914855,39be0d025aaad9764d8b3561e12a36a452d99f2eed3be0f590967cd31042c44a,1606
W4206400867,10.3354/meps13972,"Seasonal variation in the phenology of Atlantic tarpon in the Florida Keys: migration, occupancy, repeatability, and management implications",2021,Marine Ecology Progress Series,abstract_only,openalex,2026-07-02T21:10:03Z,https://openalex.org/W4206400867,93b219573257e417fd17cc3888471f99d2aa1a619e365645018bc5016a8b448d,1684
